鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
東區,房地(土地+建物),臺中市東區進化路168巷31~60號,14.21,住,,,1081231,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810630,91.16,2,2,1,有,有,3800000,41685,,0.0,0,,RPTPMLQJKHPFFAB18CA
西區,房地(土地+建物),臺中市西區忠明南路301~330號,9.73,住,,,1081212,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0801118,210.76000000000002,6,0,6,有,有,12900000,61207,,0.0,0,,RPQNMLRJKHPFFAB77CA
東區,房地(土地+建物)+車位,臺中市東區立德街211~240號,13.21,住,,,1081223,土地2建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0840623,144.2,3,2,2,有,有,4500000,31207,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTOMLNJKHPFFAB77CA
東區,房地(土地+建物)+車位,臺中市東區東光園路601~630號,19.94,住,,,1080704,土地2建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081028,155.6,3,2,2,有,有,9700000,68387,坡道平面,33.5,1350000,,RPTNMLNJKHPFFAB67CA
南區,房地(土地+建物),臺中市南區復興路三段1~30號,1.93,商,,,1090110,土地1建物1車位0,十二層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0700815,19.7,1,0,1,有,有,1200000,60914,,0.0,0,,RPRNMLMLJHPFFAB47CA
南區,房地(土地+建物)+車位,臺中市南區忠明南路730巷1~30號,12.6,住,,,1081224,土地1建物1車位1,十七層,二十層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0840429,127.84,3,2,2,有,有,6000000,46934,坡道平面,0.0,0,,RPXNMLMLJHPFFAB08CA
南區,房地(土地+建物)+車位,臺中市南區南和路151~180號,17.07,住,,,1081226,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1030821,159.32,3,2,2,有,有,11000000,69043,坡道平面,28.17,0,,RPQOMLLMJHPFFAB47CA
西區,房地(土地+建物)+車位,臺中市西區五權七街121~150號,19.66,住,,,1081229,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0951026,163.98,2,2,2,有,有,15500000,98032,坡道平面,21.17,1500000,,RPQNMLLJKHPFFAB17CA
南區,房地(土地+建物),臺中市南區忠明南路1288巷16弄1~30號,77.0,住,,,1081218,土地2建物1車位0,全,二層,透天厝,住家用,見其他登記事項,0631101,90.72,5,2,2,有,無,8380000,92372,,0.0,0,含增建或未登記建物。;,RPVNMLKMJHPFFAB77CA
中區,房地(土地+建物),臺中市中區興民街1~30號,2.76,商,,,1081209,土地1建物1車位0,六層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830615,37.59,1,1,1,有,有,1800000,47885,,0.0,0,含增建或未登記建物。;,RPVPMLKMJHPFFAB97CA
西區,房地(土地+建物),臺中市西區篤行路181~210號,4.12,住,,,1090103,土地1建物1車位0,六層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0720607,43.519999999999996,1,1,1,有,有,1580000,36305,,0.0,0,,RPRNMLLMJHPFFAB47CA
西區,房地(土地+建物),臺中市西區模範街17巷1~30號,80.0,住,,,1081208,土地2建物1車位0,全,二層,透天厝,住家用,見其他登記事項,0580909,97.19,4,2,2,有,無,14800000,152279,,0.0,0,,RPTNMLLMJHPFFAB67CA
東區,土地,振興段61~90地號,126.44,住,,,1081123,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13800000,109143,,0.0,0,,RPRNMLLJKHPFFAB27CA
西區,房地(土地+建物),臺中市西區繼光街8巷1~30號,22.68,住,,,1081213,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0740913,117.07,3,2,2,有,有,6200000,52960,,0.0,0,,RPSNMLLJKHPFFAB37CA
西區,房地(土地+建物),臺中市西區忠仁街91~120號,91.0,住,,,1080930,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0691210,242.35,6,2,4,有,無,18800000,77574,,0.0,0,,RPROMLNJKHPFFAB57CA
西區,房地(土地+建物),臺中市西區大墩十街1~30號,67.0,住,,,1090102,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0901123,191.62,3,4,4,有,無,19500000,101764,,0.0,0,,RPUNMLNJKHPFFAB77CA
中區,房地(土地+建物),臺中市中區大誠街5之1~30號,4.05,商,,,1081211,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0580623,80.39,3,2,2,有,無,3150000,39184,,0.0,0,,RPVNMLNJKHPFFAB87CA
南區,房地(土地+建物)+車位,臺中市南區高工路91~120號,15.69,住,,,1081213,土地2建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870415,154.25,3,2,2,有,有,6820000,44214,坡道機械,4.67,0,含增建或未登記建物。;,RPWNMLNJKHPFFAB97CA
東區,房地(土地+建物),臺中市東區建成路721~750號,3.09,商,,,1090104,土地2建物1車位0,六層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0870323,32.79,1,1,1,有,有,1500000,45746,,0.0,0,,RPSOMLOJKHPFFAB77CA
南區,房地(土地+建物)+車位,臺中市南區工學北路31~60號,10.63,商,,,1081217,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840107,115.8,3,2,2,有,有,6560000,56649,升降機械,0.0,0,,RPRNMLRJKHPFFAB87CA
西區,房地(土地+建物)+車位,臺中市西區梅川西路二段1~30號,10.55,住,,,1081219,土地1建物1車位1,六層，七層,二十七層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0941223,124.79,4,2,2,有,有,8000000,64108,坡道機械,14.89,0,,RPRNMLPJKHPFFAB67CA
西區,房地(土地+建物),臺中市西區華美西街一段31~60號,3.83,住,,,1081229,土地1建物1車位0,九層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0780805,33.6,1,1,1,有,有,1750000,52083,,0.0,0,,RPWOMLOJKHPFFAB18CA
南區,房地(土地+建物)+車位,臺中市南區復興北路751~780號,29.57,住,,,1081219,土地2建物1車位2,四層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1030920,244.07,4,2,2,有,有,14530000,59532,坡道平面,66.82,0,,RPOOMLQJKHPFFAB57CA
西區,房地(土地+建物)+車位,臺中市西區五權七街121~150號,22.4,住,,,1081218,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0951026,181.05,4,2,2,有,有,15060000,83181,坡道平面,21.17,0,,RPTOMLRJKHPFFAB18CA
東區,房地(土地+建物),臺中市東區互助街121~150號,86.0,住,,,1081030,土地4建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0660808,250.36,4,2,3,有,無,15680000,62630,,0.0,0,含增建或未登記建物。本案包含兩個所有權人,RPSPMLRJKHPFFAB18CA
南區,房地(土地+建物)+車位,臺中市南區忠明南路730巷31~60號,22.92,住,,,1090103,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0811120,178.56,3,2,2,有,有,7800000,43680,坡道機械,0.0,0,含增建或未登記建物。;,RPTOMLQJKHPFFAB08CA
東區,房地(土地+建物),臺中市東區建成路781~810號,135.57,商,,,1081213,土地3建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,0941205,348.53,5,4,6,有,無,30600000,87797,,0.0,0,,RPQPMLQJKHPFFAB87CA
西區,房地(土地+建物)+車位,臺中市西區公益路361~390號,49.69,住,,,1081203,土地1建物1車位2,九層,十七層,辦公商業大樓,商業用,鋼筋混凝土造,0800118,516.49,2,1,1,有,有,26000000,50340,坡道機械,0.0,0,,RPTNMLLKKHPFFAB57CA
東區,房地(土地+建物),臺中市東區復興路四段220巷5弄1~30號,8.27,住,,,1081111,土地6建物1車位0,一層,四層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0690422,24.6,1,1,1,有,無,1300000,52846,,0.0,0,,RPQNMLTKKHPFFAB08CA
西區,房地(土地+建物)+車位,臺中市西區五權西四街1~30號,19.85,住,,,1081226,土地3建物1車位4,二十八層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890803,425.17999999999995,5,2,3,有,無,25000000,58799,坡道平面,61.74,0,親友、員工或其他特殊關係間之交易。;,RPXOMLTKKHPFFAB88CA
南區,土地,頂橋子頭段421~450地號,25.29,其他,,,1081213,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1360827,53809,,0.0,0,包含公共設施保留地之交易。;,RPTPMLTKKHPFFAB58CA
西區,土地,後子段121~150地號,45.63,其他,,,1081213,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3135954,68726,,0.0,0,包含公共設施保留地之交易。;,RPUPMLTKKHPFFAB68CA
西區,土地,公館段31~60地號,15.5,其他,,,1081213,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,984841,63538,,0.0,0,包含公共設施保留地之交易。;,RPVPMLTKKHPFFAB78CA
北屯區,房地(土地+建物),臺中市北屯區太原路三段243巷1~30號,6.28,住,,,1081220,土地1建物1車位0,七層,八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0821214,34.83,1,1,1,有,有,1660000,47660,,0.0,0,,RPXOMLLMJHPFFBB28CA
北屯區,房地(土地+建物)+車位,臺中市北屯區遼寧路一段1~30號,25.04,住,,,1081221,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080717,160.65,3,2,2,有,有,10420000,64862,坡道平面,40.12,0,,RPOQMLLMJHPFFBB57CA
北屯區,房地(土地+建物)+車位,臺中市北屯區遼寧路一段160巷1~30號,10.82,住,,,1081207,土地2建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890218,97.30000000000001,2,2,1,有,有,5920000,60843,坡道機械,0.0,0,含增建或未登記建物。;,RPTNMLNJKHPFFBB77CA
北屯區,房地(土地+建物),臺中市北屯區同榮路260巷1~30號,22.98,住,,,1081213,土地1建物1車位0,一層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830609,132.62,3,2,2,有,有,6100000,45996,,0.0,0,含增建或未登記建物。;,RPUPMLLMJHPFFBB08CA
南區,房地(土地+建物),臺中市南區忠明南路1291~1320號,2.4,住,,,1081216,土地1建物1車位0,八層,十二層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0841129,25.44,1,1,1,有,有,1350000,53066,,0.0,0,,RPUPMLMKKHPFFAB97CA
東區,房地(土地+建物)+車位,臺中市東區十甲東路661~690號,29.02,住,,,1081208,土地1建物1車位1,八層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1050520,175.21,3,2,2,有,有,10780000,61526,坡道平面,28.84,0,,RPWNMLOKKHPFFAB18CA
東區,房地(土地+建物)+車位,臺中市東區大勇街121~150號,131.0,住,,,1081213,土地5建物1車位1,全,四層,透天厝,見其他登記事項,鋼骨鋼筋混凝土造,1030506,415.19,5,4,7,有,無,37500000,90320,一樓平面,0.0,0,含增建或未登記建物。,RPSOMLOKKHPFFAB87CA
北屯區,房地(土地+建物)+車位,臺中市北屯區松和街31~60號,10.18,商,,,1081122,土地1建物1車位1,一層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830604,100.82000000000001,3,2,2,有,有,5500000,54553,坡道機械,0.0,0,,RPVOMLOJKHPFFBB18CA
北區,房地(土地+建物),臺中市北區大德街151~180號,33.5,住,,,1090109,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0791017,166.2,6,0,6,有,無,11360000,68351,,0.0,0,含增建或未登記建物。;,RPWOMLOJKHPFFBB28CA
北屯區,土地,北屯段31~60地號,33.0,其他,,,1081211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1492260,45220,,0.0,0,,RPSPMLOJKHPFFBB97CA
北屯區,房地(土地+建物),臺中市北屯區松竹路二段361~390號,70.0,住,,,1081218,土地1建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,0880203,229.72,7,4,7,有,無,19880000,86540,,0.0,0,含增建或未登記建物。,RPSOMLNJKHPFFBB77CA
北屯區,房地(土地+建物),臺中市北屯區平德路103巷1~30號,22.69,住,,,1081209,土地2建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821001,113.19,3,2,2,有,有,5600000,49474,,0.0,0,,RPTOMLNJKHPFFBB87CA
北區,房地(土地+建物),臺中市北區興進路76巷1~30號,27.77,住,,,1081224,土地3建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701016,108.96,6,3,3,有,無,3640000,33407,,0.0,0,,RPVSMLOJKHPFFBB58CA
北屯區,房地(土地+建物),臺中市北屯區軍和街421~450號,22.42,住,,,1081122,土地2建物1車位0,四層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810409,124.42999999999999,3,2,2,有,有,4800000,38576,,0.0,0,,RPWPMLNJKHPFFBB28CA
北區,房地(土地+建物),臺中市北區大德街85巷1~30號,36.5,住,,,1081217,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,,40.5,3,2,2,有,無,5000000,123457,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPOQMLNJKHPFFBB57CA
北區,房地(土地+建物),臺中市北區太原八街91~120號,6.55,住,,,1081230,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830705,42.44,1,1,1,有,有,2050000,48303,,0.0,0,含增建或未登記建物。;陽台外推,RPVRMLOJKHPFFBB48CA
北屯區,房地(土地+建物)+車位,臺中市北屯區河北西街61~90號,14.22,商,,,1070707,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081121,153.23000000000002,3,2,2,有,有,9900000,71942,坡道平面,33.69,1300000,,RPRQMLPJKHPFFBB08CA
北屯區,房地(土地+建物)+車位,臺中市北屯區河北西街61~90號,14.43,商,,,1071231,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081121,157.32999999999998,3,2,2,有,有,9930000,68586,坡道平面,33.69,1450000,,RPSQMLPJKHPFFBB18CA
北屯區,房地(土地+建物)+車位,臺中市北屯區河北西街61~90號,14.43,商,,,1080831,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081121,159.45999999999998,3,2,2,有,有,9920000,69724,坡道平面,35.83,1300000,,RPTQMLPJKHPFFBB28CA
北屯區,房地(土地+建物)+車位,臺中市北屯區河北西街61~90號,14.22,商,,,1080630,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081121,155.36,3,2,2,有,有,10600000,77805,坡道平面,35.83,1300000,,RPUQMLPJKHPFFBB38CA
北屯區,房地(土地+建物)+車位,臺中市北屯區河北西街61~90號,15.05,商,,,1080315,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081121,164.5,3,2,2,有,有,11000000,74609,坡道平面,35.83,1400000,,RPVQMLPJKHPFFBB48CA
北屯區,房地(土地+建物)+車位,臺中市北屯區河北西街61~90號,14.43,商,,,1080807,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081121,159.45999999999998,3,2,2,有,有,9350000,65114,坡道平面,35.83,1300000,,RPWQMLPJKHPFFBB58CA
北屯區,房地(土地+建物)+車位,臺中市北屯區河北西街61~90號,14.43,商,,,1080414,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081121,158.41,3,2,2,有,有,10540000,74564,坡道平面,35.83,1400000,,RPROMLPJKHPFFBB87CA
北屯區,房地(土地+建物)+車位,臺中市北屯區河北西街61~90號,15.05,商,,,1080327,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081121,165.99,3,2,2,有,有,10750000,71501,坡道平面,37.32,1550000,,RPSOMLPJKHPFFBB97CA
北屯區,房地(土地+建物)+車位,臺中市北屯區河北西街61~90號,14.43,商,,,1070713,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081121,156.72,3,2,2,有,有,10430000,73803,坡道平面,33.69,1350000,,RPTOMLPJKHPFFBB08CA
北屯區,房地(土地+建物)+車位,臺中市北屯區河北西街61~90號,14.43,商,,,1080227,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081121,158.85,3,2,2,有,有,10800000,67989,坡道平面,35.83,0,原總價1062萬元整,RPVOMLPJKHPFFBB28CA
北屯區,房地(土地+建物)+車位,臺中市北屯區河北西街61~90號,14.43,商,,,1070928,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081121,159.2,3,2,2,有,有,10600000,73762,坡道平面,35.83,1500000,,RPWOMLPJKHPFFBB38CA
北屯區,房地(土地+建物)+車位,臺中市北屯區河北西街61~90號,14.43,商,,,1070918,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081121,157.06,3,2,2,有,有,11360000,79922,坡道平面,33.69,1500000,,RPXOMLPJKHPFFBB48CA
北屯區,房地(土地+建物)+車位,臺中市北屯區河北西街61~90號,14.43,商,,,1080925,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081121,157.32999999999998,3,2,2,有,有,10080000,70204,坡道平面,33.69,1400000,,RPOPMLPJKHPFFBB67CA
北屯區,房地(土地+建物)+車位,臺中市北屯區河北西街61~90號,14.43,商,,,1080824,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081121,157.32999999999998,3,2,2,有,有,9310000,65189,坡道平面,33.69,1250000,,RPPPMLPJKHPFFBB77CA
北屯區,房地(土地+建物)+車位,臺中市北屯區東山路一段147巷241~270號,26.3,住,,,1081211,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050921,130.8,3,2,1,有,有,7160000,54740,坡道平面,35.77,0,,RPVRMLPJKHPFFBB58CA
北區,房地(土地+建物),臺中市北區三民路三段241~270號,14.74,住,,,1081230,土地2建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0910322,115.88,3,2,2,有,有,6800000,58681,,0.0,0,,RPQOMLQJKHPFFBB87CA
北區,房地(土地+建物)+車位,臺中市北區東光東街61~90號,11.26,住,,,1081231,土地1建物1車位1,十一層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831214,88.36,3,2,1,有,有,3900000,44138,坡道機械,0.0,0,,RPSPMLQJKHPFFBB18CA
北區,房地(土地+建物),臺中市北區健行路421~450號,4.32,住,,,1081228,土地1建物1車位0,十五層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840526,34.08,0,0,0,無,有,1700000,49883,,0.0,0,,RPTPMLQJKHPFFBB28CA
北屯區,房地(土地+建物),臺中市北屯區松竹路二段305巷1~30號,18.07,住,,,1081129,土地1建物1車位0,一層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821018,85.28,2,1,1,有,有,3200000,37523,,0.0,0,含增建或未登記建物。,RPQNMLSJKHPFFBB97CA
北屯區,房地(土地+建物)+車位,臺中市北屯區河北西街61~90號,14.43,商,,,1080715,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081121,159.45999999999998,3,2,2,有,有,9680000,67783,坡道平面,35.83,1300000,,RPXPMLPJKHPFFBB58CA
北屯區,房地(土地+建物)+車位,臺中市北屯區河北西街61~90號,14.43,商,,,1070707,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081121,158.85,3,2,2,有,有,10680000,75435,坡道平面,35.83,1400000,,RPOQMLPJKHPFFBB77CA
北屯區,房地(土地+建物)+車位,臺中市北屯區南興二路211~240號,122.75,住,,,1061207,土地2建物1車位1,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1081002,419.65000000000003,4,3,5,有,有,37380000,90121,坡道平面,13.75,800000,地下室為停車位空間。,RPUTMLKKKHPFFBB28CA
北屯區,房地(土地+建物),臺中市北屯區南興二路151~180號,145.69,住,,,1070525,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1081002,390.53,4,3,5,有,有,36300000,92951,,0.0,0,地下室為停車位空間。,RPVTMLKKKHPFFBB38CA
北屯區,房地(土地+建物),臺中市北屯區南興二路151~180號,100.08,住,,,1070801,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1081002,300.19,4,3,5,有,有,27880000,92875,,0.0,0,地下室為停車位空間。,RPWTMLKKKHPFFBB48CA
北屯區,房地(土地+建物),臺中市北屯區南興二路181~210號,100.08,住,,,1070817,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1081002,300.19,4,3,5,有,有,27580000,91875,,0.0,0,地下室為停車位空間。,RPXTMLKKKHPFFBB58CA
北屯區,房地(土地+建物),臺中市北屯區南興二路181~210號,100.16,住,,,1070627,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1081002,302.41,4,3,5,有,有,27300000,90275,,0.0,0,地下室為停車位空間。,RPOUMLKKKHPFFBB77CA
北屯區,房地(土地+建物)+車位,臺中市北屯區后庄北路91~120號,30.13,住,,,1081223,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060308,181.47000000000003,3,2,2,有,有,15000000,82658,坡道平面,27.14,0,,RPQUMLKKKHPFFBB97CA
北屯區,房地(土地+建物)+車位,臺中市北屯區祥順路一段481~510號,23.3,住,,,1081214,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040805,193.75,4,2,2,有,有,10600000,54710,坡道平面,31.42,0,,RPUOMLLKKHPFFBB87CA
北區,房地(土地+建物),臺中市北區柳川西路四段1~30號,87.42,商,,,1081016,土地6建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0740713,990.49,33,1,34,有,有,48000000,48461,,0.0,0,本案建物作商務飯店使用。,RPWOMLLKKHPFFBB08CA
北區,房地(土地+建物),臺中市北區柳川西路四段1~30號,92.29,商,,,1081017,土地6建物2車位0,十二層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0740713,996.46,31,2,32,有,有,48000000,48171,,0.0,0,本案建物作商務飯店使用。,RPOPMLLKKHPFFBB37CA
北屯區,房地(土地+建物)+車位,臺中市北屯區中清路二段362巷1~30號,25.84,住,,,1081227,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840518,142.87,3,2,2,有,有,6880000,48156,坡道機械,0.0,0,,RPVRMLMKKHPFFBB38CA
北屯區,房地(土地+建物)+車位,臺中市北屯區河北西街61~90號,14.43,商,,,1070525,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081121,156.72,3,2,2,有,有,9970000,71121,坡道平面,33.69,1220000,,RPUPMLPJKHPFFBB28CA
北屯區,房地(土地+建物),臺中市北屯區遼寧路一段1~30號,14.17,住,,,1081111,土地2建物1車位0,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850618,81.98,2,2,1,有,有,5080000,61966,,0.0,0,,RPUNMLOKKHPFFBB08CA
北屯區,房地(土地+建物)+車位,臺中市北屯區軍福七路151~180號,23.25,住,,,1081222,土地1建物1車位2,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031106,205.87,3,2,2,有,有,13800000,67033,坡道平面,55.06,0,,RPTOMLPKKHPFFBB18CA
北屯區,房地(土地+建物)+車位,臺中市北屯區景賢路151~180號,23.93,住,,,1081202,土地1建物1車位1,五層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041020,212.38,4,2,2,有,有,11500000,54148,坡道平面,25.28,0,,RPQPMLPKKHPFFBB97CA
北屯區,房地(土地+建物)+車位,臺中市北屯區太順路121~150號,4.95,住,,,1090103,土地1建物1車位2,二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070427,37.3,3,1,1,有,有,1880000,50402,坡道機械,10.32,0,,RPPPMLOKKHPFFBB77CA
北區,房地(土地+建物),臺中市北區忠明八街1~30號,20.52,住,,,1081213,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0731018,79.24000000000001,3,2,1,有,無,4100000,51742,,0.0,0,,RPRUMLTKKHPFFBB98CA
北屯區,土地,建和段841~870地號,15.31,其他,,,1081227,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,681601,44520,,0.0,0,包含公共設施保留地之交易。;,RPOVMLTKKHPFFBB78CA
北屯區,房地(土地+建物)+車位,臺中市北屯區河北二街31~60號,19.45,商,,,1081121,土地1建物1車位1,十七層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080104,194.14,3,2,2,有,有,15700000,85986,坡道平面,26.67,1300000,,RPTVMLTKKHPFFBB66CA
北屯區,房地(土地+建物)+車位,臺中市北屯區河北二街31~60號,19.45,商,,,1081026,土地1建物1車位1,十八層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080104,194.14,3,2,2,有,有,16080000,87657,坡道平面,26.67,1400000,,RPVVMLTKKHPFFBB86CA
北屯區,房地(土地+建物)+車位,臺中市北屯區河北二街31~60號,25.55,商,,,1081128,土地1建物1車位2,二十二層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080104,265.63,4,2,2,有,有,23800000,97037,坡道平面,53.34,3200000,,RPWVMLTKKHPFFBB96CA
北屯區,房地(土地+建物)+車位,臺中市北屯區河北二街31~60號,19.45,商,,,1081114,土地1建物1車位1,二十二層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080104,194.14,3,2,2,有,有,16100000,88971,坡道平面,26.67,1200000,,RPXVMLTKKHPFFBB07CA
