鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
深坑區,房地(土地+建物)+車位,新北市深坑區北深路三段270巷1~30號,150.82,工,,,1081219,土地1建物1車位4,六層,八層,廠辦,工業用,鋼筋混凝土造,0810317,1084.56,0,0,0,無,有,66660000,61463,坡道平面,0.0,0,,RPTPMLOJLHPFFCF68CA
汐止區,土地,北山段811~840地號,5.37,其他,,,1081217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,643863,119900,,0.0,0,政府機關工程用地協議價購,RPPNMLNLJHPFFDF08CA
汐止區,土地,北山段841~870地號,11.9,其他,,,1081217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1426558,119879,,0.0,0,政府機關工程用地協議價購,RPQNMLNLJHPFFDF18CA
汐止區,土地,北山段841~870地號,0.72,其他,,,1081217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,86391,0,,0.0,0,政府機關工程用地協議價購,RPRNMLNLJHPFFDF28CA
汐止區,土地,北山段841~870地號,0.72,其他,,,1081217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,86391,0,,0.0,0,政府機關工程用地協議價購,RPSNMLNLJHPFFDF38CA
汐止區,土地,北山段841~870地號,0.36,其他,,,1081217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,43195,0,,0.0,0,政府機關工程用地協議價購,RPTNMLNLJHPFFDF48CA
汐止區,土地,北山段841~870地號,0.36,其他,,,1081217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,43195,0,,0.0,0,政府機關工程用地協議價購,RPUNMLNLJHPFFDF58CA
汐止區,土地,北山段841~870地號,0.36,其他,,,1081217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,43195,0,,0.0,0,政府機關工程用地協議價購,RPVNMLNLJHPFFDF68CA
汐止區,土地,北山段841~870地號,0.36,其他,,,1081217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,43195,0,,0.0,0,政府機關工程用地協議價購,RPWNMLNLJHPFFDF78CA
石碇區,土地,烏塗窟段摸乳巷小段1~30地號,1456.38,,山坡地保育區,林業用地,1081231,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3640938,2500,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPWPMLTKKHPFFCF86CA
汐止區,房地(土地+建物)+車位,新北市汐止區伯爵街96巷1~30號,35.16,,山坡地保育區,丙種建築用地,1081207,土地1建物1車位1,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0850905,96.85,2,2,1,有,有,6300000,65049,坡道平面,0.0,0,含增建或未登記建物。;,RPSNMLLMJHPFFDF28CA
汐止區,房地(土地+建物),新北市汐止區大同路二段184巷1~30號,11.88,住,,,1090107,土地2建物1車位0,十六層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870903,97.97,2,2,1,有,有,12500000,127590,,0.0,0,,RPVPMLOJKHPFFDF88CA
汐止區,房地(土地+建物),新北市汐止區新臺五路一段91~120號,52.76,工,,,1081230,土地1建物1車位0,十一層,二十六層,廠辦,工業用,鋼造,0831222,771.92,0,0,0,無,有,44000000,57001,,0.0,0,,RPROMLPJKHPFFDF48CA
金山區,房地(土地+建物)+車位,新北市金山區山城路90巷1~30號,54.43,,山坡地保育區,丙種建築用地,1081227,土地1建物1車位1,一層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860521,114.53,2,1,1,有,有,4450000,38854,坡道平面,0.0,0,,RPSOMLPJKHPFFDF58CA
淡水區,房地(土地+建物)+車位,新北市淡水區八勢路2巷1~30號,57.88,住,,,1081214,土地1建物1車位1,二十五層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1061213,227.45999999999998,3,2,2,有,有,25920000,127342,坡道平面,39.62,2000000,,RPOPTLLLJHPFFEF78CA
八里區,土地,地號691~720地號,516.06,農,,,1081210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3900000,7557,,0.0,0,,RPRPTLLLJHPFFEF09CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路一段331巷61~90號,21.87,住,,,1081209,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031024,122.69999999999999,2,1,2,有,有,7200000,58680,坡道平面,26.54,0,,RPRQTLLLJHPFFEF56CA
淡水區,房地(土地+建物)+車位,新北市淡水區自強路80巷1~30號,15.22,住,,,1081215,土地1建物1車位1,十五層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820303,108.14999999999999,2,2,1,有,有,7680000,71012,坡道機械,0.0,0,含增建或未登記建物。;本案另有獨立權狀公設、獨立權狀車位。本案車位面積無法概算。,RPOOMLMLJHPFFEF08CA
八里區,房地(土地+建物),新北市八里區頂寮三街31~60號,9.47,住,,,1081227,土地1建物1車位0,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841013,47.07,2,1,1,有,有,3200000,67984,,0.0,0,,RPQPMLMLJHPFFEF38CA
淡水區,房地(土地+建物)+車位,新北市淡水區自強路124巷31~60號,23.07,住,,,1081215,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870718,138.15,3,2,2,有,有,13900000,100615,坡道平面,32.55,0,含增建或未登記建物。;,RPWPMLMLJHPFFEF98CA
三芝區,房地(土地+建物),新北市三芝區海景四街27巷1~30號,573.0,,山坡地保育區,丙種建築用地,1081231,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0840302,720.41,5,3,3,有,有,17837268,24760,,0.0,0,,RPXPMLMLJHPFFEF09CA
淡水區,房地(土地+建物),新北市淡水區北新路184巷61~90號,128.97,住,,,1081231,土地1建物2車位0,地下一層,六層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0850117,667.5,24,0,25,有,有,24630000,36899,,0.0,0,隔間成宿舍。,RPOQMLMLJHPFFEF28CA
淡水區,土地,海天段631~660地號,618.2,其他,,,1081113,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,19720000,31899,,0.0,0,包含公共設施保留地之交易。;,RPXQMLMLJHPFFEF56CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段91~120號,27.99,住,,,1081202,土地1建物1車位1,十七層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,173.53,3,2,2,有,有,14380000,91892,坡道平面,30.1,1200000,,RPSNMLKKKHPFFEF18CA
淡水區,房地(土地+建物)+車位,新北市淡水區新春街125巷61~90號,21.43,住,,,1090107,土地1建物1車位1,三層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081119,134.35,3,2,2,有,有,6880000,60807,坡道平面,37.65,1000000,土地及建物分次登記案件。前案土地登記收件字號：;,RPSUMLKKKHPFFEF88CA
淡水區,房地(土地+建物)+車位,新北市淡水區新春街125巷61~90號,21.43,住,,,1090107,土地1建物1車位1,九層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081119,134.35,3,2,2,有,有,7100000,63599,坡道平面,37.65,950000,土地及建物分次登記案件。前案土地登記收件字號：;,RPUUMLKKKHPFFEF09CA
淡水區,房地(土地+建物)+車位,新北市淡水區新春街125巷61~90號,26.35,住,,,1090107,土地1建物1車位1,三層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081119,157.28,3,2,2,有,有,8100000,59350,坡道平面,37.65,1000000,土地及建物分次登記案件。前案土地登記收件字號：;,RPVUMLKKKHPFFEF56CA
淡水區,房地(土地+建物)+車位,新北市淡水區新春街125巷61~90號,26.35,住,,,1090107,土地1建物1車位1,五層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081119,157.28,3,2,2,有,有,7920000,58681,坡道平面,37.65,900000,土地及建物分次登記案件。前案土地登記收件字號：;,RPWUMLKKKHPFFEF66CA
淡水區,房地(土地+建物)+車位,新北市淡水區新春街125巷61~90號,26.35,住,,,1090107,土地1建物1車位1,九層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081119,157.28,3,2,2,有,有,8500000,62693,坡道平面,37.65,1000000,土地及建物分次登記案件。前案土地登記收件字號：;,RPXUMLKKKHPFFEF76CA
淡水區,房地(土地+建物),新北市淡水區新春街125巷61~90號,23.19,住,,,1090107,土地1建物1車位0,九層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081119,108.41,3,2,2,有,有,6600000,60880,,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPPVMLKKKHPFFEF68CA
淡水區,房地(土地+建物)+車位,新北市淡水區新春街125巷61~90號,27.76,住,,,1090107,土地1建物1車位1,六層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081119,165.36,3,2,2,有,有,8720000,60058,坡道平面,37.65,1050000,土地及建物分次登記案件。前案土地登記收件字號：;,RPRVMLKKKHPFFEF88CA
淡水區,房地(土地+建物)+車位,新北市淡水區新春街125巷61~90號,27.76,住,,,1090107,土地1建物1車位1,九層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081119,165.36,3,2,2,有,有,9000000,62250,坡道平面,37.65,1050000,土地及建物分次登記案件。前案土地登記收件字號：;,RPSVMLKKKHPFFEF98CA
淡水區,房地(土地+建物)+車位,新北市淡水區新春街125巷61~90號,28.46,住,,,1090107,土地1建物1車位1,六層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081119,169.01999999999998,3,2,2,有,有,9080000,61125,坡道平面,37.65,1050000,土地及建物分次登記案件。前案土地登記收件字號：;,RPTVMLKKKHPFFEF09CA
淡水區,房地(土地+建物)+車位,新北市淡水區新春街125巷91~120號,20.38,住,,,1090107,土地1建物1車位1,八層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081119,132.06,2,2,2,有,有,6160000,54655,坡道平面,37.65,1000000,土地及建物分次登記案件。前案土地登記收件字號：;,RPWVMLKKKHPFFEF76CA
淡水區,房地(土地+建物)+車位,新北市淡水區新春街125巷91~120號,23.89,住,,,1090107,土地1建物1車位1,二層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081119,145.29000000000002,2,2,2,有,有,6600000,52954,坡道平面,37.65,900000,土地及建物分次登記案件。前案土地登記收件字號：;,RPXVMLKKKHPFFEF86CA
淡水區,房地(土地+建物)+車位,新北市淡水區新春街125巷91~120號,23.89,住,,,1090107,土地1建物1車位1,八層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081119,145.29000000000002,2,2,2,有,有,6900000,54812,坡道平面,37.65,1000000,土地及建物分次登記案件。前案土地登記收件字號：;,RPOWMLKKKHPFFEF68CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市五路二段61~90號,53.27,住,,,1081230,土地1建物1車位1,五層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880525,241.55,4,2,2,有,有,7000000,28980,坡道平面,46.4,0,親友、員工或其他特殊關係間之交易。;,RPPOMLLKKHPFFEF08CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市五路三段361~390號,5.55,商,,,1040318,土地1建物1車位1,九層,二十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080822,87.73,0,0,0,無,有,5860000,79501,坡道平面,25.97,950000,,RPUUMLLKKHPFFEF56CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段331~360號,8.33,商,,,1031031,土地1建物1車位1,十二層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080822,120.58,1,2,1,有,有,8540000,76525,坡道平面,25.97,1300000,,RPVUMLLKKHPFFEF66CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段331~360號,8.36,商,,,1030913,土地1建物1車位1,十二層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080822,120.91999999999999,2,2,1,有,有,8620000,77093,坡道平面,25.97,1300000,,RPWUMLLKKHPFFEF76CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段301~330號,8.17,商,,,1030913,土地1建物1車位1,六層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080822,118.64,2,2,1,有,有,8310000,75645,坡道平面,25.97,1300000,,RPXUMLLKKHPFFEF86CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段331~360號,8.33,商,,,1030910,土地1建物1車位1,十二層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080822,120.58,0,0,0,無,有,8570000,76842,坡道平面,25.97,1300000,,RPOVMLLKKHPFFEF68CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段331~360號,8.33,商,,,1030902,土地1建物1車位1,十二層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080822,120.58,1,2,1,有,有,8370000,76842,坡道平面,25.97,1100000,,RPPVMLLKKHPFFEF78CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段361~390號,5.03,商,,,1030919,土地1建物1車位1,六層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080822,70.69,0,0,0,無,有,4940000,77803,坡道機械,12.98,450000,,RPQVMLLKKHPFFEF88CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段301~330號,5.35,商,,,1030911,土地1建物1車位1,六層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080822,74.39,0,0,0,無,有,5250000,74906,坡道機械,12.98,650000,,RPRVMLLKKHPFFEF98CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段361~390號,5.65,商,,,1030919,土地1建物1車位1,六層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080822,77.88,0,0,0,無,有,5440000,76888,坡道機械,12.98,450000,,RPSVMLLKKHPFFEF09CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段361~390號,5.65,商,,,1030910,土地1建物1車位1,六層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080822,77.88,0,0,0,無,有,5440000,76888,坡道機械,12.98,450000,,RPTVMLLKKHPFFEF56CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段301~330號,8.07,商,,,1030919,土地1建物1車位1,六層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080822,117.53999999999999,2,2,1,有,有,7760000,71093,坡道平面,25.97,1250000,,RPUVMLLKKHPFFEF66CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段126巷61~90號,17.06,住,,,1081128,土地1建物1車位1,六層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060824,132.35,2,2,2,有,有,9200000,69513,坡道平面,26.54,0,,RPRNNLLKKHPFFEF28CA
汐止區,房地(土地+建物),新北市汐止區新臺五路二段241~270號,10.88,住,,,1081212,土地2建物1車位0,十一層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840320,130.65,3,2,2,有,無,6000000,45924,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUNMLMKKHPFFDF48CA
汐止區,房地(土地+建物),新北市汐止區水源路二段110巷1~30號,25.28,住,,,1081203,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690731,73.11,3,2,2,有,無,3900000,53344,,0.0,0,含增建或未登記建物。;,RPXNMLNKKHPFFDF88CA
金山區,房地(土地+建物),新北市金山區山城路10巷1~30號,415.77,,山坡地保育區,丙種建築用地,1090103,土地2建物4車位0,全,五層,透天厝,住家用,鋼筋混凝土造,0860524,798.91,16,4,12,有,有,27720000,34697,,0.0,0,,RPRPMLRKKHPFFDF88CA
淡水區,房地(土地+建物),新北市淡水區學府路136巷61~90號,10.78,住,,,1081220,土地1建物1車位0,二層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840802,54.46,2,2,1,有,有,3400000,62431,,0.0,0,1.陽台外推,RPVPMLKMJHPFFEF78CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路三段151~180號,28.59,住,,,1081222,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970609,199.95999999999998,4,2,2,有,有,11000000,55011,坡道平面,27.55,0,,RPPQMLKMJHPFFEF28CA
淡水區,房地(土地+建物),新北市淡水區新春街121~150號,17.5,住,,,1081220,土地1建物1車位0,十三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851116,131.29,3,2,2,有,有,6300000,47985,,0.0,0,陽台外推,RPUTMLKMJHPFFEF09CA
淡水區,房地(土地+建物),新北市淡水區北新路69巷1~30號,8.59,住,,,1081220,土地1建物1車位0,九層,十九層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840624,60.440000000000005,1,1,1,有,有,3580000,59232,,0.0,0,陽台外推,RPPPMLLMJHPFFEF28CA
淡水區,土地,公司田段91~120地號,54.3,住,,,1081230,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6000000,110497,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTOMLNJKHPFFEF58CA
三芝區,房地(土地+建物),新北市三芝區淺水灣街1~30號,28.11,,山坡地保育區,丙種建築用地,1081213,土地2建物1車位0,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860529,60.86,1,2,1,有,有,3250000,53401,,0.0,0,含增建或未登記建物。;,RPSPMLNJKHPFFEF58CA
淡水區,房地(土地+建物)+車位,新北市淡水區淡金路38巷91~120號,26.42,住,,,1081123,土地1建物1車位1,九層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980821,162.04000000000002,3,2,2,有,有,11000000,67884,坡道平面,26.96,0,,RPVQMLPJKHPFFEF56CA
淡水區,房地(土地+建物)+車位,新北市淡水區自立路1~30號,18.99,商,,,1081224,土地22建物1車位1,四層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810319,195.92999999999998,3,2,2,有,有,10000000,51039,坡道平面,39.0,0,親友、員工或其他特殊關係間之交易。;,RPPPMLQJKHPFFEF58CA
